ZIP,STCOUNTYFP,CITY,STATE,COUNTYNAME
19464,42011,Pottstown,PA,Berks County
17073,42011,Newmanstown,PA,Berks County
19602,42011,Reading,PA,Berks County
19601,42011,Reading,PA,Berks County
19604,42011,Reading,PA,Berks County
19522,42011,Fleetwood,PA,Berks County
19551,42011,Robesonia,PA,Berks County
19547,42011,Oley,PA,Berks County
19608,42011,Reading,PA,Berks County
19534,42011,Lenhartsville,PA,Berks County
19544,42011,Mount aetna,PA,Berks County
19538,42011,Maxatawny,PA,Berks County
19548,42011,Pine forge,PA,Berks County
19535,42011,Limekiln,PA,Berks County
18070,42011,Palm,PA,Berks County
19518,42011,Douglassville,PA,Berks County
19565,42011,Wernersville,PA,Berks County
19501,42011,Adamstown,PA,Berks County
19536,42011,Lyon station,PA,Berks County
17067,42011,Myerstown,PA,Berks County
17569,42011,Reinholds,PA,Berks County
18031,42011,Breinigsville,PA,Berks County
19504,42011,Barto,PA,Berks County
19603,42011,Reading,PA,Berks County
19529,42011,Kempton,PA,Berks County
19606,42011,Reading,PA,Berks County
19559,42011,Strausstown,PA,Berks County
19516,42011,Centerport,PA,Berks County
16637,42013,East freedom,PA,Blair County
16655,42013,Imler,PA,Blair County
15946,42013,Portage,PA,Blair County
16601,42013,Altoona,PA,Blair County
16611,42013,Alexandria,PA,Blair County
16617,42013,Bellwood,PA,Blair County
16693,42013,Williamsburg,PA,Blair County
16603,42013,Altoona,PA,Blair County
16684,42013,Tipton,PA,Blair County
16665,42013,Newry,PA,Blair County
16636,42013,Dysart,PA,Blair County
16625,42013,Claysburg,PA,Blair County
16648,42013,Hollidaysburg,PA,Blair County
16641,42013,Gallitzin,PA,Blair County
16631,42013,Curryville,PA,Blair County
16870,42013,Port matilda,PA,Blair County
16635,42013,Duncansville,PA,Blair County
16613,42013,Ashville,PA,Blair County
16686,42013,Tyrone,PA,Blair County
16602,42013,Altoona,PA,Blair County
16673,42013,Roaring spring,PA,Blair County
16662,42013,Martinsburg,PA,Blair County
16682,42013,Sproul,PA,Blair County
18616,42015,Forksville,PA,Bradford County
18837,42015,Rome,PA,Bradford County
18846,42015,Sugar run,PA,Bradford County
16914,42015,Columbia cross roads,PA,Bradford County
18832,42015,Monroeton,PA,Bradford County
17765,42015,Roaring branch,PA,Bradford County
18623,42015,Laceyville,PA,Bradford County
18810,42015,Athens,PA,Bradford County
18833,42015,New albany,PA,Bradford County
18830,42015,Little meadows,PA,Bradford County
16926,42015,Granville summit,PA,Bradford County
18817,42015,East smithfield,PA,Bradford County
16925,42015,Gillett,PA,Bradford County
18840,42015,Sayre,PA,Bradford County
18850,42015,Ulster,PA,Bradford County
18814,42015,Burlington,PA,Bradford County
17735,42015,Grover,PA,Bradford County
18853,42015,Wyalusing,PA,Bradford County
18854,42015,Wysox,PA,Bradford County
18848,42015,Towanda,PA,Bradford County
18851,42015,Warren center,PA,Bradford County
18831,42015,Milan,PA,Bradford County
17724,42015,Canton,PA,Bradford County
18845,42015,Stevensville,PA,Bradford County
16910,42015,Alba,PA,Bradford County
16936,42015,Millerton,PA,Bradford County
16947,42015,Troy,PA,Bradford County
18614,42015,Dushore,PA,Bradford County
18829,42015,Le raysville,PA,Bradford County
16945,42015,Sylvania,PA,Bradford County
18930,42017,Kintnersville,PA,Bucks County
19006,42017,Huntingdon valley,PA,Bucks County
19047,42017,Langhorne,PA,Bucks County
19055,42017,Levittown,PA,Bucks County
18081,42017,Springtown,PA,Bucks County
18970,42017,Trumbauersville,PA,Bucks County
18917,42017,Dublin,PA,Bucks County
18931,42017,Lahaska,PA,Bucks County
18968,42017,Spinnerstown,PA,Bucks County
18956,42017,Rushland,PA,Bucks County
18925,42017,Furlong,PA,Bucks County
18972,42017,Upper black eddy,PA,Bucks County
19030,42017,Fairless hills,PA,Bucks County
19057,42017,Levittown,PA,Bucks County
18055,42017,Hellertown,PA,Bucks County
18914,42017,Chalfont,PA,Bucks County
18912,42017,Buckingham,PA,Bucks County
18951,42017,Quakertown,PA,Bucks County
18964,42017,Souderton,PA,Bucks County
18942,42017,Ottsville,PA,Bucks County
18977,42017,Washington crossing,PA,Bucks County
19044,42017,Horsham,PA,Bucks County
19440,42017,Hatfield,PA,Bucks County
18935,42017,Milford square,PA,Bucks County
18981,42017,Zionhill,PA,Bucks County
18946,42017,Pineville,PA,Bucks County
18036,42017,Coopersburg,PA,Bucks County
18041,42017,East greenville,PA,Bucks County
18077,42017,Riegelsville,PA,Bucks County
18954,42017,Richboro,PA,Bucks County
18940,42017,Newtown,PA,Bucks County
19007,42017,Bristol,PA,Bucks County
19454,42017,North wales,PA,Bucks County
18934,42017,Mechanicsville,PA,Bucks County
18933,42017,Lumberville,PA,Bucks County
18915,42017,Colmar,PA,Bucks County
19067,42017,Morrisville,PA,Bucks County
19053,42017,Feasterville trevose,PA,Bucks County
18949,42017,Plumsteadville,PA,Bucks County
18963,42017,Solebury,PA,Bucks County
18928,42017,Holicong,PA,Bucks County
18913,42017,Carversville,PA,Bucks County
18943,42017,Penns park,PA,Bucks County
18042,42017,Easton,PA,Bucks County
18054,42017,Green lane,PA,Bucks County
18938,42017,New hope,PA,Bucks County
18901,42017,Doylestown,PA,Bucks County
18929,42017,Jamison,PA,Bucks County
18923,42017,Fountainville,PA,Bucks County
18932,42017,Line lexington,PA,Bucks County
18974,42017,Warminster,PA,Bucks County
18960,42017,Sellersville,PA,Bucks County
18976,42017,Warrington,PA,Bucks County
18947,42017,Pipersville,PA,Bucks County
18962,42017,Silverdale,PA,Bucks County
19020,42017,Bensalem,PA,Bucks County
19021,42017,Croydon,PA,Bucks County
19040,42017,Hatboro,PA,Bucks County
18953,42017,Revere,PA,Bucks County
18911,42017,Blooming glen,PA,Bucks County
18073,42017,Pennsburg,PA,Bucks County
18902,42017,Doylestown,PA,Bucks County
19056,42017,Levittown,PA,Bucks County
19058,42017,Levittown,PA,Bucks County
19054,42017,Levittown,PA,Bucks County
18955,42017,Richlandtown,PA,Bucks County
18950,42017,Point pleasant,PA,Bucks County
18980,42017,Wycombe,PA,Bucks County
18039,42017,Durham,PA,Bucks County
18944,42017,Perkasie,PA,Bucks County
18966,42017,Southampton,PA,Bucks County
18969,42017,Telford,PA,Bucks County
18927,42017,Hilltown,PA,Bucks County
18920,42017,Erwinna,PA,Bucks County
18922,42017,Forest grove,PA,Bucks County
18910,42017,Bedminster,PA,Bucks County
18916,42017,Danboro,PA,Bucks County
18921,42017,Ferndale,PA,Bucks County
16001,42019,Butler,PA,Butler County
16051,42019,Portersville,PA,Butler County
16127,42019,Grove city,PA,Butler County
16059,42019,Valencia,PA,Butler County
16053,42019,Renfrew,PA,Butler County
16052,42019,Prospect,PA,Butler County
16041,42019,Karns city,PA,Butler County
16030,42019,Eau claire,PA,Butler County
16035,42019,Forestville,PA,Butler County
16024,42019,Callery,PA,Butler County
15044,42019,Gibsonia,PA,Butler County
16002,42019,Butler,PA,Butler County
16049,42019,Parker,PA,Butler County
16038,42019,Harrisville,PA,Butler County
16040,42019,Hilliards,PA,Butler County
16063,42019,Zelienople,PA,Butler County
16066,42019,Cranberry township,PA,Butler County
16034,42019,Fenelton,PA,Butler County
16048,42019,North washington,PA,Butler County
16033,42019,Evans city,PA,Butler County
16373,42019,Emlenton,PA,Butler County
16050,42019,Petrolia,PA,Butler County
16029,42019,East butler,PA,Butler County
16022,42019,Bruin,PA,Butler County
16025,42019,Chicora,PA,Butler County
15086,42019,Warrendale,PA,Butler County
16020,42019,Boyers,PA,Butler County
16039,42019,Herman,PA,Butler County
15065,42019,Natrona heights,PA,Butler County
16045,42019,Lyndora,PA,Butler County
16023,42019,Cabot,PA,Butler County
16027,42019,Connoquenessing,PA,Butler County
16046,42019,Mars,PA,Butler County
16061,42019,West sunbury,PA,Butler County
16003,42019,Butler,PA,Butler County
16056,42019,Saxonburg,PA,Butler County
16057,42019,Slippery rock,PA,Butler County
16055,42019,Sarver,PA,Butler County
16037,42019,Harmony,PA,Butler County
16229,42019,Freeport,PA,Butler County
15906,42021,Johnstown,PA,Cambria County
15901,42021,Johnstown,PA,Cambria County
15958,42021,Summerhill,PA,Cambria County
16639,42021,Fallentimber,PA,Cambria County
15762,42021,Nicktown,PA,Cambria County
15738,42021,Emeigh,PA,Cambria County
15934,42021,Elton,PA,Cambria County
15930,42021,Dunlo,PA,Cambria County
15714,42021,Northern cambria,PA,Cambria County
15946,42021,Portage,PA,Cambria County
15955,42021,Sidman,PA,Cambria County
16601,42021,Altoona,PA,Cambria County
15760,42021,Marsteller,PA,Cambria County
15956,42021,South fork,PA,Cambria County
16629,42021,Coupon,PA,Cambria County
15922,42021,Belsano,PA,Cambria County
15962,42021,Wilmore,PA,Cambria County
15938,42021,Lilly,PA,Cambria County
15902,42021,Johnstown,PA,Cambria County
15931,42021,Ebensburg,PA,Cambria County
15940,42021,Loretto,PA,Cambria County
15957,42021,Strongstown,PA,Cambria County
16636,42021,Dysart,PA,Cambria County
15927,42021,Colver,PA,Cambria County
15773,42021,Saint benedict,PA,Cambria County
15904,42021,Johnstown,PA,Cambria County
15952,42021,Salix,PA,Cambria County
16641,42021,Gallitzin,PA,Cambria County
16627,42021,Coalport,PA,Cambria County
16640,42021,Flinton,PA,Cambria County
16646,42021,Hastings,PA,Cambria County
15961,42021,Vintondale,PA,Cambria County
15921,42021,Beaverdale,PA,Cambria County
15951,42021,Saint michael,PA,Cambria County
15948,42021,Revloc,PA,Cambria County
15960,42021,Twin rocks,PA,Cambria County
15915,42021,Johnstown,PA,Cambria County
15724,42021,Cherry tree,PA,Cambria County
15909,42021,Johnstown,PA,Cambria County
15943,42021,Nanty glo,PA,Cambria County
15963,42021,Windber,PA,Cambria County
15722,42021,Carrolltown,PA,Cambria County
16675,42021,Saint boniface,PA,Cambria County
16624,42021,Chest springs,PA,Cambria County
15907,42021,Johnstown,PA,Cambria County
16635,42021,Duncansville,PA,Cambria County
16613,42021,Ashville,PA,Cambria County
16619,42021,Blandburg,PA,Cambria County
15775,42021,Spangler,PA,Cambria County
15905,42021,Johnstown,PA,Cambria County
15942,42021,Mineral point,PA,Cambria County
16630,42021,Cresson,PA,Cambria County
16668,42021,Patton,PA,Cambria County
15959,42021,Tire hill,PA,Cambria County
15945,42021,Parkhill,PA,Cambria County
15737,42021,Elmora,PA,Cambria County
16644,42021,Glasgow,PA,Cambria County
15925,42021,Cassandra,PA,Cambria County
15832,42023,Driftwood,PA,Cameron County
15861,42023,Sinnamahoning,PA,Cameron County
16720,42023,Austin,PA,Cameron County
15834,42023,Emporium,PA,Cameron County
18211,42025,Andreas,PA,Carbon County
18252,42025,Tamaqua,PA,Carbon County
18012,42025,Aquashicola,PA,Carbon County
18229,42025,Jim thorpe,PA,Carbon County
18254,42025,Tresckow,PA,Carbon County
18661,42025,White haven,PA,Carbon County
18624,42025,Lake harmony,PA,Carbon County
18030,42025,Bowmanstown,PA,Carbon County
18053,42025,Germansville,PA,Carbon County
18240,42025,Nesquehoning,PA,Carbon County
18333,42025,Kresgeville,PA,Carbon County
18230,42025,Junedale,PA,Carbon County
18071,42025,Palmerton,PA,Carbon County
18250,42025,Summit hill,PA,Carbon County
18216,42025,Beaver meadows,PA,Carbon County
18212,42025,Ashfield,PA,Carbon County
18232,42025,Lansford,PA,Carbon County
18244,42025,Parryville,PA,Carbon County
18201,42025,Hazleton,PA,Carbon County
18235,42025,Lehighton,PA,Carbon County
18255,42025,Weatherly,PA,Carbon County
18237,42025,Mcadoo,PA,Carbon County
18058,42025,Kunkletown,PA,Carbon County
18210,42025,Albrightsville,PA,Carbon County
16820,42027,Aaronsburg,PA,Centre County
16829,42027,Clarence,PA,Centre County
16677,42027,Sandy ridge,PA,Centre County
16666,42027,Osceola mills,PA,Centre County
16865,42027,Pennsylvania furnace,PA,Centre County
16844,42027,Julian,PA,Centre County
16801,42027,State college,PA,Centre County
16823,42027,Bellefonte,PA,Centre County
16866,42027,Philipsburg,PA,Centre County
16854,42027,Millheim,PA,Centre County
16826,42027,Blanchard,PA,Centre County
16804,42027,State college,PA,Centre County
16853,42027,Milesburg,PA,Centre County
16835,42027,Fleming,PA,Centre County
16803,42027,State college,PA,Centre County
16827,42027,Boalsburg,PA,Centre County
16870,42027,Port matilda,PA,Centre County
16802,42027,University park,PA,Centre County
16872,42027,Rebersburg,PA,Centre County
16852,42027,Madisonburg,PA,Centre County
16860,42027,Munson,PA,Centre County
16868,42027,Pine grove mills,PA,Centre County
16856,42027,Mingoville,PA,Centre County
16686,42027,Tyrone,PA,Centre County
16828,42027,Centre hall,PA,Centre County
16822,42027,Beech creek,PA,Centre County
16874,42027,Snow shoe,PA,Centre County
16845,42027,Karthaus,PA,Centre County
16859,42027,Moshannon,PA,Centre County
16877,42027,Warriors mark,PA,Centre County
16851,42027,Lemont,PA,Centre County
16841,42027,Howard,PA,Centre County
16875,42027,Spring mills,PA,Centre County
16882,42027,Woodward,PA,Centre County
16832,42027,Coburn,PA,Centre County
16864,42027,Orviston,PA,Centre County
19355,42029,Malvern,PA,Chester County
19311,42029,Avondale,PA,Chester County
19363,42029,Oxford,PA,Chester County
19465,42029,Pottstown,PA,Chester County
19480,42029,Uwchland,PA,Chester County
19481,42029,Valley forge,PA,Chester County
19357,42029,Mendenhall,PA,Chester County
19432,42029,Devault,PA,Chester County
19367,42029,Pomeroy,PA,Chester County
19365,42029,Parkesburg,PA,Chester County
19425,42029,Chester springs,PA,Chester County
19475,42029,Spring city,PA,Chester County
17536,42029,Kirkwood,PA,Chester County
19354,42029,Lyndell,PA,Chester County
17555,42029,Narvon,PA,Chester County
19073,42029,Newtown square,PA,Chester County
19330,42029,Cochranville,PA,Chester County
19341,42029,Exton,PA,Chester County
19317,42029,Chadds ford,PA,Chester County
19372,42029,Thorndale,PA,Chester County
19543,42029,Morgantown,PA,Chester County
19399,42029,Southeastern,PA,Chester County
19319,42029,Cheyney,PA,Chester County
19421,42029,Birchrunville,PA,Chester County
19371,42029,Suplee,PA,Chester County
17527,42029,Gap,PA,Chester County
19352,42029,Lincoln university,PA,Chester County
19395,42029,Westtown,PA,Chester County
19381,42029,West chester,PA,Chester County
19460,42029,Phoenixville,PA,Chester County
19351,42029,Lewisville,PA,Chester County
19347,42029,Kemblesville,PA,Chester County
19366,42029,Pocopson,PA,Chester County
19520,42029,Elverson,PA,Chester County
19350,42029,Landenberg,PA,Chester County
19335,42029,Downingtown,PA,Chester County
19344,42029,Honey brook,PA,Chester County
19382,42029,West chester,PA,Chester County
19464,42029,Pottstown,PA,Chester County
19375,42029,Unionville,PA,Chester County
19470,42029,Saint peters,PA,Chester County
19087,42029,Wayne,PA,Chester County
19348,42029,Kennett square,PA,Chester County
19380,42029,West chester,PA,Chester County
19390,42029,West grove,PA,Chester County
19376,42029,Wagontown,PA,Chester County
19316,42029,Brandamore,PA,Chester County
19320,42029,Coatesville,PA,Chester County
19333,42029,Devon,PA,Chester County
19343,42029,Glenmoore,PA,Chester County
19442,42029,Kimberton,PA,Chester County
19369,42029,Sadsburyville,PA,Chester County
19457,42029,Parker ford,PA,Chester County
19383,42029,West chester,PA,Chester County
19482,42029,Valley forge,PA,Chester County
19374,42029,Toughkenamon,PA,Chester County
19358,42029,Modena,PA,Chester County
19310,42029,Atglen,PA,Chester County
19342,42029,Glen mills,PA,Chester County
19301,42029,Paoli,PA,Chester County
19312,42029,Berwyn,PA,Chester County
19362,42029,Nottingham,PA,Chester County
19373,42029,Thornton,PA,Chester County
19360,42029,New london,PA,Chester County
19346,42029,Kelton,PA,Chester County
19345,42029,Immaculata,PA,Chester County
19318,42029,Chatham,PA,Chester County
16028,42031,East brady,PA,Clarion County
16233,42031,Leeper,PA,Clarion County
16319,42031,Cranberry,PA,Clarion County
16224,42031,Fairmount city,PA,Clarion County
16364,42031,Venus,PA,Clarion County
16326,42031,Fryburg,PA,Clarion County
16331,42031,Kossuth,PA,Clarion County
16225,42031,Fisher,PA,Clarion County
16221,42031,Curllsville,PA,Clarion County
16242,42031,New bethlehem,PA,Clarion County
16232,42031,Knox,PA,Clarion County
16248,42031,Rimersburg,PA,Clarion County
16235,42031,Lucinda,PA,Clarion County
16334,42031,Marble,PA,Clarion County
16361,42031,Tylersburg,PA,Clarion County
16049,42031,Parker,PA,Clarion County
16217,42031,Cooksburg,PA,Clarion County
16353,42031,Tionesta,PA,Clarion County
16332,42031,Lickingville,PA,Clarion County
16054,42031,Saint petersburg,PA,Clarion County
16223,42031,Distant,PA,Clarion County
16213,42031,Callensburg,PA,Clarion County
15829,42031,Corsica,PA,Clarion County
16373,42031,Emlenton,PA,Clarion County
16036,42031,Foxburg,PA,Clarion County
16214,42031,Clarion,PA,Clarion County
16258,42031,Strattanville,PA,Clarion County
16220,42031,Crown,PA,Clarion County
16240,42031,Mayport,PA,Clarion County
16230,42031,Hawthorn,PA,Clarion County
16058,42031,Turkey city,PA,Clarion County
16375,42031,Lamartine,PA,Clarion County
16234,42031,Limestone,PA,Clarion County
15860,42031,Sigel,PA,Clarion County
16260,42031,Vowinckel,PA,Clarion County
16239,42031,Marienville,PA,Clarion County
15864,42031,Summerville,PA,Clarion County
16254,42031,Shippenville,PA,Clarion County
16255,42031,Sligo,PA,Clarion County
15801,42033,Du bois,PA,Clearfield County
15840,42033,Falls creek,PA,Clearfield County
16639,42033,Fallentimber,PA,Clearfield County
16661,42033,Madera,PA,Clearfield County
